frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
771,"Jul 13, 2023 15:21:11.709701308 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1834,2,2,4,,,,1,,,,,,,,,
772,"Jul 13, 2023 15:21:11.710006361 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,1,,,,,,,,,
773,"Jul 13, 2023 15:21:11.725763873 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3247,2,0,8,0x000000000391943f,16,Aya's Galaxy ,1,2,,,,,,,,
774,"Jul 13, 2023 15:21:11.783575606 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1836,2,2,4,,,,1,,,,,,,,,
775,"Jul 13, 2023 15:21:11.824640757 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1837,2,2,4,,,,1,,,,,,,,,
776,"Jul 13, 2023 15:21:11.824883701 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,1,,,,,,,,,
777,"Jul 13, 2023 15:21:11.884615857 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3257,2,0,8,0x0000000003940180,16,Aya's Galaxy ,1,2,,,,,,,,
778,"Jul 13, 2023 15:21:11.903595817 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3660,2,0,4,,,Zain_aiinde,1,,,,,,,,,
779,"Jul 13, 2023 15:21:12.124573645 GMT",,e8:9e:b4:51:a4:2f,28,0,,,2,1,13,,,,,,,,,,,,,
780,"Jul 13, 2023 15:21:12.134098196 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
781,"Jul 13, 2023 15:21:12.138258815 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
782,"Jul 13, 2023 15:21:12.158904896 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
783,"Jul 13, 2023 15:21:12.227863238 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
784,"Jul 13, 2023 15:21:12.237638198 GMT",d6:7e:a7:8e:35:cb,e8:9e:b4:51:a4:2f,44,0,d6:7e:a7:8e:35:cb,94,2,0,12,,,,,,,,,,,7,,
785,"Jul 13, 2023 15:21:12.237678321 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
786,"Jul 13, 2023 15:21:12.409052529 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3289,2,0,8,0x00000000039c0180,16,Aya's Galaxy ,1,2,,,,,,,,
787,"Jul 13, 2023 15:21:12.436259064 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
788,"Jul 13, 2023 15:21:12.513261061 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
789,"Jul 13, 2023 15:21:12.544315497 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
790,"Jul 13, 2023 15:21:12.769569707 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3311,2,0,8,0x0000000003a18180,16,Aya's Galaxy ,1,2,,,,,,,,
791,"Jul 13, 2023 15:21:12.780438901 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1544,2,0,4,,,Zain656756,1,,,,,,,,,
792,"Jul 13, 2023 15:21:12.836598072 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3315,2,0,8,0x0000000003a28777,16,Aya's Galaxy ,1,2,,,,,,,,
793,"Jul 13, 2023 15:21:12.843092625 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
794,"Jul 13, 2023 15:21:12.864017389 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1840,2,2,4,,,,,,,,,,,,,
795,"Jul 13, 2023 15:21:12.902844946 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1841,2,2,4,,,,,,,,,,,,,
796,"Jul 13, 2023 15:21:12.903080232 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
797,"Jul 13, 2023 15:21:12.917289437 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
798,"Jul 13, 2023 15:21:12.964348845 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1843,2,2,4,,,,,,,,,,,,,
799,"Jul 13, 2023 15:21:12.964555626 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
800,"Jul 13, 2023 15:21:12.966388882 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
801,"Jul 13, 2023 15:21:13.042126818 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1846,2,2,4,,,,,,,,,,,,,
802,"Jul 13, 2023 15:21:13.042396822 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
803,"Jul 13, 2023 15:21:13.046853114 GMT",,44:15:49:ac:e9:67,38,0,,,2,1,8,,,,,,,,,,,,,
804,"Jul 13, 2023 15:21:13.053492449 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
805,"Jul 13, 2023 15:21:13.097205020 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3331,2,0,8,0x0000000003a68180,16,Aya's Galaxy ,1,2,,,,,,,,
806,"Jul 13, 2023 15:21:13.134573552 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
807,"Jul 13, 2023 15:21:13.139132362 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
808,"Jul 13, 2023 15:21:13.232819183 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1557,2,0,4,,,Zain656756,1,,,,,,,,,
809,"Jul 13, 2023 15:21:13.559215216 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
810,"Jul 13, 2023 15:21:13.637780564 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3357,2,0,8,0x0000000003aec180,16,Aya's Galaxy ,1,2,,,,,,,,
811,"Jul 13, 2023 15:21:13.688221540 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3359,2,0,8,0x0000000003af8661,16,Aya's Galaxy ,1,2,,,,,,,,
812,"Jul 13, 2023 15:21:13.804607265 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
813,"Jul 13, 2023 15:21:13.851263025 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1849,2,2,4,,,,,,,,,,,,,
814,"Jul 13, 2023 15:21:13.867095049 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3370,2,0,8,0x0000000003b24180,16,Aya's Galaxy ,1,2,,,,,,,,
815,"Jul 13, 2023 15:21:13.878469558 GMT",,30:4b:07:68:bc:18,38,0,,,2,1,8,,,,,,,,,,,,,
816,"Jul 13, 2023 15:21:13.885729705 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3371,2,0,8,0x0000000003b289ba,16,Aya's Galaxy ,1,2,,,,,,,,
817,"Jul 13, 2023 15:21:13.899895482 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3372,2,0,8,0x0000000003b2c180,16,Aya's Galaxy ,1,2,,,,,,,,
818,"Jul 13, 2023 15:21:13.902402321 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
819,"Jul 13, 2023 15:21:13.922024708 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1852,2,2,4,,,,,,,,,,,,,
820,"Jul 13, 2023 15:21:13.922300287 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
821,"Jul 13, 2023 15:21:13.957509234 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
822,"Jul 13, 2023 15:21:13.962203695 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1853,2,2,4,,,,,,,,,,,,,
823,"Jul 13, 2023 15:21:13.962457400 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
824,"Jul 13, 2023 15:21:14.014694302 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3379,2,0,8,0x0000000003b48180,16,Aya's Galaxy ,1,2,,,,,,,,
825,"Jul 13, 2023 15:21:14.020236405 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1855,2,2,4,,,,,,,,,,,,,
826,"Jul 13, 2023 15:21:14.020370072 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
827,"Jul 13, 2023 15:21:14.044826684 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1856,2,2,4,,,,,,,,,,,,,
828,"Jul 13, 2023 15:21:14.045079976 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
829,"Jul 13, 2023 15:21:14.180519077 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1586,2,0,4,,,Zain656756,1,,,,,,,,,
830,"Jul 13, 2023 15:21:14.309512145 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3395,2,0,8,0x0000000003b90180,16,Aya's Galaxy ,1,2,,,,,,,,
831,"Jul 13, 2023 15:21:14.313774298 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
832,"Jul 13, 2023 15:21:14.407838335 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3401,2,0,8,0x0000000003ba8180,16,Aya's Galaxy ,1,2,,,,,,,,
833,"Jul 13, 2023 15:21:14.441272039 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
834,"Jul 13, 2023 15:21:14.456985084 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3404,2,0,8,0x0000000003bb4180,16,Aya's Galaxy ,1,2,,,,,,,,
835,"Jul 13, 2023 15:21:14.518853256 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
836,"Jul 13, 2023 15:21:14.522061991 GMT",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,2469,2,0,8,0x0000009a0cd101a2,100,MM_Alaa,1,2,,,,,,,,
837,"Jul 13, 2023 15:21:14.546392664 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
838,"Jul 13, 2023 15:21:14.578958048 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
839,"Jul 13, 2023 15:21:14.617403467 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
840,"Jul 13, 2023 15:21:14.624477247 GMT",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,2470,2,0,8,0x0000009a0cd291a1,100,MM_Alaa,1,2,,,,,,,,
841,"Jul 13, 2023 15:21:14.663257835 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,,,,,,,,,,
842,"Jul 13, 2023 15:21:14.664040442 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,,,,,,,,,,
843,"Jul 13, 2023 15:21:14.678645469 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,,,,,,,,,,
844,"Jul 13, 2023 15:21:14.782333269 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1858,2,2,4,,,,,,,,,,,,,
845,"Jul 13, 2023 15:21:14.848684007 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
846,"Jul 13, 2023 15:21:14.852092382 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
847,"Jul 13, 2023 15:21:14.903131514 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1861,2,2,4,,,,,,,,,,,,,
848,"Jul 13, 2023 15:21:14.903264104 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
849,"Jul 13, 2023 15:21:14.903985800 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
850,"Jul 13, 2023 15:21:14.904865103 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1862,2,2,4,,,,,,,,,,,,,
851,"Jul 13, 2023 15:21:14.942352555 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1863,2,2,4,,,,,,,,,,,,,
852,"Jul 13, 2023 15:21:14.942664791 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
853,"Jul 13, 2023 15:21:14.960491804 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1864,2,2,4,,,,,,,,,,,,,
854,"Jul 13, 2023 15:21:14.964851538 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3429,2,0,8,0x0000000003c30180,16,Aya's Galaxy ,1,2,,,,,,,,
855,"Jul 13, 2023 15:21:14.998702688 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
856,"Jul 13, 2023 15:21:15.024282298 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1866,2,2,4,,,,,,,,,,,,,
857,"Jul 13, 2023 15:21:15.024492265 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
858,"Jul 13, 2023 15:21:15.043310651 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
859,"Jul 13, 2023 15:21:15.045180087 GMT",d6:7e:a7:8e:35:cb,78:2b:46:f8:53:bd,118,0,d6:7e:a7:8e:35:cb,95,2,0,5,0x0000000003c43b47,16,Aya's Galaxy ,1,2,,,,,,,,
860,"Jul 13, 2023 15:21:15.045468967 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
861,"Jul 13, 2023 15:21:15.061442214 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
862,"Jul 13, 2023 15:21:15.066867802 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
863,"Jul 13, 2023 15:21:15.076407441 GMT",78:2b:46:f8:53:bd,ff:ff:ff:ff:ff:ff,141,0,ff:ff:ff:ff:ff:ff,2625,2,0,4,,,,,,,,,,,,,
864,"Jul 13, 2023 15:21:15.112374101 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3438,2,0,8,0x0000000003c54196,16,Aya's Galaxy ,1,2,,,,,,,,
865,"Jul 13, 2023 15:21:15.273773026 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3686,2,0,4,,,Zain_aiinde,,,,,,,,,,
866,"Jul 13, 2023 15:21:15.299415070 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
867,"Jul 13, 2023 15:21:15.307198828 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
868,"Jul 13, 2023 15:21:15.351499416 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
869,"Jul 13, 2023 15:21:15.403991857 GMT",,44:15:49:ac:e9:67,38,0,,,2,1,8,,,,,,,,,,,,,
870,"Jul 13, 2023 15:21:15.613818467 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
871,"Jul 13, 2023 15:21:15.682232904 GMT",,6c:c7:ec:2b:f0:95,38,0,,,2,1,8,,,,,,,,,,,,,
872,"Jul 13, 2023 15:21:15.684263815 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
873,"Jul 13, 2023 15:21:15.756015084 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
874,"Jul 13, 2023 15:21:15.789077426 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
875,"Jul 13, 2023 15:21:15.793769814 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1869,2,2,4,,,,,,,,,,,,,
876,"Jul 13, 2023 15:21:15.794076181 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
877,"Jul 13, 2023 15:21:15.811024690 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1870,2,2,4,,,,,,,,,,,,,
878,"Jul 13, 2023 15:21:15.811268646 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
879,"Jul 13, 2023 15:21:15.848451442 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1871,2,2,4,,,,,,,,,,,,,
880,"Jul 13, 2023 15:21:15.848620478 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
881,"Jul 13, 2023 15:21:15.876423448 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1872,2,2,4,,,,,,,,,,,,,
882,"Jul 13, 2023 15:21:15.876699171 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
883,"Jul 13, 2023 15:21:15.914315629 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1873,2,2,4,,,,,,,,,,,,,
884,"Jul 13, 2023 15:21:15.914520697 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
885,"Jul 13, 2023 15:21:15.929819297 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
886,"Jul 13, 2023 15:21:15.967699111 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1875,2,2,4,,,,,,,,,,,,,
887,"Jul 13, 2023 15:21:15.967976058 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
888,"Jul 13, 2023 15:21:15.986031481 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
889,"Jul 13, 2023 15:21:16.018108641 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
890,"Jul 13, 2023 15:21:16.210085033 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3501,2,0,8,0x0000000003d60180,16,Aya's Galaxy ,1,2,,,,,,,,
891,"Jul 13, 2023 15:21:16.226533965 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3502,2,0,8,0x0000000003d64180,16,Aya's Galaxy ,1,2,,,,,,,,
892,"Jul 13, 2023 15:21:16.253464327 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
893,"Jul 13, 2023 15:21:16.296303083 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
894,"Jul 13, 2023 15:21:16.419477470 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2476,2,0,8,0x00000000a2e27180,100,Aya's Galaxy ,1,1,,,,,,,,
895,"Jul 13, 2023 15:21:16.529372538 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
896,"Jul 13, 2023 15:21:16.530429855 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1656,2,0,4,,,Zain656756,1,,,,,,,,,
897,"Jul 13, 2023 15:21:16.548413041 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
898,"Jul 13, 2023 15:21:16.718399641 GMT",,e0:cc:f8:42:fb:ec,28,0,,,2,1,13,,,,,,,,,,,,,
899,"Jul 13, 2023 15:21:16.754534000 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
900,"Jul 13, 2023 15:21:16.758292501 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
901,"Jul 13, 2023 15:21:16.762152961 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
902,"Jul 13, 2023 15:21:16.765774711 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
903,"Jul 13, 2023 15:21:16.836678668 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
904,"Jul 13, 2023 15:21:16.839416444 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3721,2,0,4,,,Zain_aiinde,1,,,,,,,,,
905,"Jul 13, 2023 15:21:16.843044945 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3724,2,0,4,,,Zain_aiinde,1,,,,,,,,,
906,"Jul 13, 2023 15:21:16.847100857 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3728,2,0,4,,,,1,,,,,,,,,
907,"Jul 13, 2023 15:21:16.866550518 GMT",b0:4e:26:27:69:f1,e0:cc:f8:42:fb:ec,369,0,b0:4e:26:27:69:f1,2494,2,0,5,0x0000009a0cf4c4df,100,MM_Alaa,1,2,,,,,,,,
908,"Jul 13, 2023 15:21:16.877320566 GMT",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,2495,2,0,8,0x0000009a0cf4f1ab,100,MM_Alaa,1,2,,,,,,,,
909,"Jul 13, 2023 15:21:16.887480295 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
910,"Jul 13, 2023 15:21:16.899923533 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
911,"Jul 13, 2023 15:21:16.917512077 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1879,2,2,4,,,,,,,,,,,,,
912,"Jul 13, 2023 15:21:16.917735773 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
913,"Jul 13, 2023 15:21:16.918167035 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
914,"Jul 13, 2023 15:21:16.947425846 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3544,2,0,8,0x0000000003e14180,16,Aya's Galaxy ,1,2,,,,,,,,
915,"Jul 13, 2023 15:21:16.958860039 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3699,2,0,4,,,Zain_aiinde,1,,,,,,,,,
916,"Jul 13, 2023 15:21:16.980487499 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1881,2,2,4,,,,,,,,,,,,,
917,"Jul 13, 2023 15:21:17.006418406 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1882,2,2,4,,,,,,,,,,,,,
918,"Jul 13, 2023 15:21:17.045707552 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3550,2,0,8,0x0000000003e2c180,16,Aya's Galaxy ,1,2,,,,,,,,
919,"Jul 13, 2023 15:21:17.058181687 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1884,2,2,4,,,,,,,,,,,,,
920,"Jul 13, 2023 15:21:17.058444626 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,1,,,,,,,,,
921,"Jul 13, 2023 15:21:17.094896427 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3553,2,0,8,0x0000000003e38180,16,Aya's Galaxy ,1,2,,,,,,,,
922,"Jul 13, 2023 15:21:17.095311910 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1885,2,2,4,,,,,,,,,,,,,
923,"Jul 13, 2023 15:21:17.116243208 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1886,2,2,4,,,,,,,,,,,,,
924,"Jul 13, 2023 15:21:17.132436994 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1887,2,2,4,,,,,,,,,,,,,
